ID,Metal,BDE,M-H,VMH,CoordNum,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum
TILCUP.Co.xyz,Co,47.55,1.469629,2001.6,6,1,0,1,0,0,0,1,1,0,0,1,0,9
TILJOO.Ru.xyz,Ru,63.09,1.590701,1988.9,6,1,0,1,1,0,0,0,1,0,1,0,17,8
TIMDEY.Os.xyz,Os,61.17,1.60305,2206.1,6,2,0,0,0,1,0,0,1,0,0,1,0,8
TIMDIC.Os.xyz,Os,49.09,1.616332,2147.8,6,2,0,0,0,1,0,0,1,0,0,1,0,8
TINFUS.Ru.xyz,Ru,66.59,1.648653,1765.8,6,2,0,0,0,0,0,0,1,0,0,0,15,8
TINVAN.Re.xyz,Re,55.72,1.645025,2041.2,9,1,0,1,1,1,0,0,1,0,0,0,0,7
TINVER.Re.xyz,Re,53.52,1.635196,2082.1,7,1,0,0,1,0,0,0,1,1,0,0,0,7
TIPYAT.Mo.xyz,Mo,51.07,1.702118,1823.1,9,1,0,1,0,0,0,0,0,0,0,0,0,6
TIQWAT.Ir.xyz,Ir,73.41,1.619513,2066,7,4,0,1,0,0,0,0,1,0,0,0,0,9
TIQWEX.Ir.xyz,Ir,75,1.583231,2173.2,6,1,0,1,1,0,0,0,1,0,1,0,7,9
TIQWOH.Ir.xyz,Ir,69.84,1.562265,2239.3,6,1,0,1,0,0,0,0,1,0,1,0,17,9
TIQWUN.Ir.xyz,Ir,65.95,1.551853,2279.5,5,1,0,1,0,0,0,0,1,0,1,0,0,9
TIRROB.W.xyz,W,56.86,1.726043,1845.9,10,2,0,1,0,0,0,0,1,0,0,1,0,6
TISPET.Fe.xyz,Fe,58.08,1.532094,1682.5,6,2,0,0,0,0,0,0,1,0,0,0,1,8
TITDEF.Ta.xyz,Ta,50.87,1.727973,1849.8,13,1,0,1,0,0,0,0,0,1,0,0,0,5
TITHOW.Ru.xyz,Ru,64.83,1.581479,2077.7,9,2,0,1,0,0,0,1,0,0,0,0,0,8
TITQAP.Ru.xyz,Ru,64.94,1.601266,1972.6,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TIVPIX.Ta.xyz,Ta,54.97,1.754623,1773.5,13,3,0,1,0,0,0,0,0,0,0,0,0,5
TIVRAT.Ir.xyz,Ir,65.43,1.600378,2212.6,6,1,0,1,1,0,0,0,1,0,0,1,0,9
TIVSAU.Re.xyz,Re,54.72,1.67941,1955.4,6,1,0,0,1,0,0,0,1,0,1,1,53,7
TIVYOO.Ir.xyz,Ir,73.32,1.591983,2190.6,6,1,1,0,1,0,0,1,0,0,0,0,0,9
TIVYUU.Ir.xyz,Ir,72.4,1.575289,2231.8,6,1,0,1,1,0,0,1,0,0,0,0,0,9
TIWJAM.Pd.xyz,Pd,62.85,1.535191,2041.7,4,1,0,1,0,1,0,0,1,0,0,0,8,10
TIWNEU.Pd.xyz,Pd,23.31,1.58912,1763.6,4,1,0,0,0,0,0,0,1,0,0,0,15,10
TIWYUT.Mo.xyz,Mo,53.47,1.702846,1777.2,8,2,0,0,0,0,1,0,1,0,0,0,0,6
TIYHUF.Pt.xyz,Pt,61.32,1.586292,2113.5,4,1,0,0,0,0,0,0,1,1,0,0,15,10
TIZJOB.Ru.xyz,Ru,58.32,1.598524,1987.9,6,1,0,1,1,0,0,0,1,0,0,1,15,8
TIZYUZ.Co.xyz,Co,49.82,1.491126,1881.9,5,1,0,0,0,0,0,0,1,0,0,0,15,9
TIZZUX.Zr.xyz,Zr,46.06,1.862526,1583.9,13,1,0,1,0,0,0,0,1,0,0,0,0,4
TMPCUB02.Ag.xyz,Ag,60.91,1.701803,1508,4,1,0,0,0,0,0,0,1,0,0,0,0,11
TMPERU10.Ru.xyz,Ru,64.33,1.639166,1820.4,6,1,0,1,0,0,0,0,1,0,0,0,15,8
TMSIMW.W.xyz,W,65.22,1.703932,1880.1,12,1,0,1,0,0,0,0,0,0,0,0,0,6
TOCHIE.Mn.xyz,Mn,44.31,1.5555,1770,6,1,0,0,0,0,0,1,1,0,0,1,50,7
TOCHOK.Mn.xyz,Mn,50.14,1.566557,1710.4,6,1,0,0,0,0,0,1,1,0,0,0,50,7
TOCJOK.W.xyz,W,56.12,1.669866,2025.8,13,3,0,1,0,0,0,0,0,0,0,0,0,6
TOCSOT.Fe.xyz,Fe,56,1.526727,1838.2,6,1,0,1,0,0,0,0,1,0,0,0,6,8
TOCVAI.Rh.xyz,Rh,46.64,1.583936,1952,7,1,0,1,0,1,0,0,1,0,0,0,0,9
TOGMOT.Fe.xyz,Fe,43.57,1.509687,1892,6,1,0,1,0,0,0,0,1,0,0,0,15,8
TOGNEK.Ir.xyz,Ir,68.41,1.622984,2036.6,5,1,0,1,0,0,0,0,1,0,0,0,15,9
TOHKUW.Pt.xyz,Pt,68.26,1.622715,1946.8,4,1,0,0,0,0,0,0,1,0,0,0,15,10
TOHNOT.Pd.xyz,Pd,59.8,1.584333,1879.3,4,1,0,0,0,0,0,0,1,0,0,1,15,10
TOHPAH.Ir.xyz,Ir,67.75,1.605898,2085.7,6,1,0,1,0,0,0,0,1,0,0,1,15,9
TOKNOY.Ir.xyz,Ir,75.43,1.613446,2086.2,5,1,1,0,1,0,0,0,1,0,0,0,0,9
TOMCON.Ir.xyz,Ir,68.25,1.629864,1960.7,6,1,0,1,0,0,0,1,1,0,1,0,6,9
TOMCUT.Ir.xyz,Ir,69.83,1.573562,2211.1,8,1,0,1,0,0,0,1,1,0,1,0,0,9
TONXOL.Mo.xyz,Mo,64.31,1.825616,1531.2,6,1,0,1,1,0,0,0,1,0,0,0,7,6
TONXUR.W.xyz,W,67.73,1.842657,1545.4,6,1,0,1,1,0,0,0,1,0,0,0,7,6
TOPBAB.Ir.xyz,Ir,72.7,1.560682,2270,7,1,0,1,0,1,0,0,1,0,0,0,8,9
TOQXAA.Fe.xyz,Fe,46.92,1.497979,1910.4,6,1,0,1,1,0,0,0,1,0,0,1,7,8
TOQXEE.Fe.xyz,Fe,49.28,1.514991,1829,6,1,0,1,1,0,0,0,1,0,1,0,35,8
TOQXII.Fe.xyz,Fe,51.17,1.514846,1839.2,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TORDOT.Mo.xyz,Mo,53,1.730254,1715.7,6,1,0,0,0,1,0,0,1,0,0,0,0,6
TORDUZ.Mo.xyz,Mo,53.75,1.777249,1595.2,6,1,0,0,0,1,0,0,1,0,0,0,8,6
TORHEN.Ir.xyz,Ir,65.42,1.604658,2094.9,8,1,0,1,0,0,0,0,1,0,0,0,0,9
TORHIR.Ir.xyz,Ir,66.02,1.601206,2112.5,8,1,0,1,0,0,0,0,1,0,0,0,0,9
TORMUI.Ru.xyz,Ru,60.94,1.58027,2037.2,6,1,0,1,1,0,0,0,0,0,0,0,0,8
TORXED.Pt.xyz,Pt,67.5,1.591533,2030.8,3,1,0,0,0,0,0,0,1,0,0,0,0,10
TOXCIV.Mn.xyz,Mn,54.35,1.587982,1724.6,6,1,0,0,0,0,0,1,1,0,0,0,15,7
TOXCOB.Mn.xyz,Mn,59.21,1.595467,1687.2,6,1,0,0,0,0,0,1,1,0,0,0,15,7
TOXCOB.Tc.xyz,Tc,63.89,1.718431,1676.7,6,1,0,0,0,0,0,1,1,0,0,0,15,7
TOXCUH.Mn.xyz,Mn,59.16,1.601499,1633.9,6,1,0,0,0,0,0,1,1,0,0,0,15,7
TOXDAL.Ru.xyz,Ru,57.67,1.682439,1834.9,6,2,0,0,0,0,0,0,1,0,0,0,1,8
TOXDAO.Mn.xyz,Mn,58.11,1.594564,1631.5,6,1,0,0,0,0,0,1,1,0,0,0,14,7
TOXMAU.Fe.xyz,Fe,39.26,1.503257,1939.9,6,1,0,0,1,0,0,0,1,0,0,0,15,8
TOYHAT.W.xyz,W,69.63,1.86913,1518.3,6,1,0,0,1,0,0,0,1,0,0,0,7,6
TOYZAK.Pt.xyz,Pt,70.69,1.589626,2108.1,5,2,0,0,0,0,0,0,1,0,0,0,0,10
TPHRHB.Rh.xyz,Rh,54.71,1.540505,2143.5,9,1,1,1,0,0,0,0,1,0,0,0,0,9
TPNIRU10.Ru.xyz,Ru,55.25,1.632758,1978.6,5,1,0,0,1,0,0,0,1,0,0,0,7,8
TPPRUH.Ru.xyz,Ru,55.1,1.567331,1933.9,5,1,0,0,0,0,0,0,1,0,0,1,15,8
TPPRUH01.Ru.xyz,Ru,54.49,1.580372,1984.9,6,2,0,0,0,0,0,0,1,0,0,0,15,8
TUBRAM.W.xyz,W,64.27,1.851941,1551.7,6,1,0,0,1,0,0,0,1,0,0,0,7,6
TUDDIG.Pt.xyz,Pt,77.16,1.568589,2137.8,4,1,0,1,0,0,0,0,0,0,1,0,17,10
TUDDOM.Pt.xyz,Pt,74.88,1.567718,2154.3,4,1,0,0,0,0,0,0,1,0,1,0,17,10
TUDTAP.Pt.xyz,Pt,73.34,1.589043,2102.1,5,1,0,1,0,0,0,0,1,0,0,1,0,10
TUDWUK.Os.xyz,Os,67.76,1.593502,2201.8,7,3,0,0,1,0,0,0,1,0,0,0,0,8
TUGVOH.Ir.xyz,Ir,69.62,1.576775,2187.5,7,1,0,1,1,1,0,0,0,0,0,0,0,9
TUGWEY.Ir.xyz,Ir,74.23,1.592958,2137,6,1,0,1,1,0,0,0,0,0,0,0,7,9
TUGXIE.Fe.xyz,Fe,49.57,1.544319,1724.4,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TUGXOK.Fe.xyz,Fe,51.18,1.555796,1673,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TUGXUQ.Fe.xyz,Fe,51.23,1.555648,1673.5,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TUGYAX.Fe.xyz,Fe,51.34,1.553428,1677.7,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TUGYEB.Fe.xyz,Fe,51.21,1.556738,1675.5,6,1,0,1,1,0,0,0,1,0,0,0,7,8
TUKTUQ.Ir.xyz,Ir,71.1,1.575614,2211.6,8,1,0,1,1,1,0,1,0,0,0,0,0,9
TUKTUQ01.Ir.xyz,Ir,71.1,1.575636,2211.5,8,1,0,1,1,1,0,1,0,0,0,0,0,9
TUKVUS.Ir.xyz,Ir,69.76,1.569579,2259.1,8,1,0,1,1,1,0,1,0,0,0,0,0,9
TULWIH.Ir.xyz,Ir,70.83,1.589474,2105.8,5,1,0,1,1,0,0,0,0,0,0,0,0,9
TUNGOZ.Ir.xyz,Ir,75.49,1.565702,2263.4,6,2,0,1,1,0,0,0,1,0,0,0,7,9
TUNGUF.Ir.xyz,Ir,68.27,1.538392,2352.8,7,1,0,1,0,1,0,0,1,0,0,0,0,9
TUNHAM.Ir.xyz,Ir,73.86,1.56935,2226,6,1,0,1,1,0,0,0,1,0,0,0,7,9
TUNHEQ.Ir.xyz,Ir,71.9,1.552037,2314.7,6,1,0,1,1,1,0,0,1,0,0,0,8,9
TUNHIU.Ir.xyz,Ir,71.59,1.561292,2276.8,5,1,0,1,1,0,0,0,1,0,0,0,7,9
TUNHOZ.Pt.xyz,Pt,71.55,1.553188,2246,4,1,0,0,0,0,0,0,1,0,1,0,17,10
TUNMIZ.W.xyz,W,58.35,1.72731,1814.1,7,1,0,0,1,0,0,0,1,0,1,0,0,6
TUNVOQ.Fe.xyz,Fe,44.49,1.516017,1842.6,6,1,0,1,1,0,0,0,1,0,0,1,15,8
TUNWAD.Fe.xyz,Fe,43.85,1.513896,1859.5,6,1,0,0,1,0,0,0,1,0,0,1,15,8
TUNWEH.Fe.xyz,Fe,49.71,1.51695,1830.6,6,1,0,1,1,0,0,0,1,0,0,1,7,8
TUPQIG.Ir.xyz,Ir,59.78,1.528359,2387.4,5,1,0,0,0,0,0,0,1,0,1,0,0,9
TUPQON.Ir.xyz,Ir,71.14,1.547289,2319.7,6,1,0,0,1,1,0,0,1,0,1,0,8,9
TUQBEP.Ir.xyz,Ir,70.47,1.545101,2327.3,6,1,0,0,1,1,0,0,1,0,1,0,0,9
TUQBIT.Ir.xyz,Ir,67.83,1.54623,2192.5,6,1,0,0,1,0,0,0,1,0,1,0,17,9
TUQQOM.Ru.xyz,Ru,62.89,1.590178,1989.4,6,1,0,1,1,0,0,0,1,0,1,0,17,8
TUQXEL.Ir.xyz,Ir,71.14,1.546325,2311.5,6,1,0,0,1,1,0,0,1,0,1,0,0,9
TURHUL.Rh.xyz,Rh,66.19,1.554595,2069.3,6,1,1,0,0,1,0,0,1,0,1,0,17,9
TURMIF.Ir.xyz,Ir,69.27,1.540575,2348.8,6,1,0,0,1,1,0,0,1,0,1,0,0,9
TURNOL.Ru.xyz,Ru,63.03,1.5667,2091.1,9,1,0,1,0,0,0,0,1,0,0,1,0,8
TURNUR.Ru.xyz,Ru,62.27,1.574081,2063.6,9,1,0,1,0,0,0,0,1,0,0,1,0,8
TUSFES.Os.xyz,Os,71.58,1.645599,2025.2,8,5,0,0,0,0,0,1,1,0,0,0,0,8
TUSMAY.Pt.xyz,Pt,74.4,1.646144,1898.8,4,1,0,1,0,0,0,0,1,0,0,0,6,10
TUSPEF.Mo.xyz,Mo,50.51,1.663685,1947.2,8,1,0,1,0,0,0,0,0,1,0,0,0,6
TUSPIJ.Mo.xyz,Mo,48.81,1.669834,1921.6,8,1,0,1,0,0,0,0,0,1,0,0,0,6
TUSPOP.Mo.xyz,Mo,51.26,1.661041,1953.6,9,1,0,1,0,0,0,0,0,1,0,1,0,6
TUSPUV.Mo.xyz,Mo,50.49,1.663638,1947.5,8,1,0,1,0,0,0,0,0,1,0,0,0,6
TUSVOU.Ir.xyz,Ir,64.44,1.584037,2180.5,5,1,0,1,0,0,0,0,1,1,0,1,16,9
TUSYEL.Mo.xyz,Mo,51.45,1.703728,1803,7,1,0,0,1,0,0,0,1,0,0,0,0,6
TUTLEA.Pd.xyz,Pd,35.59,1.49457,2168.5,4,1,0,1,0,0,0,0,0,0,1,0,0,10
TUTRUV.Ru.xyz,Ru,42.16,1.531448,2221.5,6,2,0,1,0,1,0,0,0,0,0,2,0,8
TUTSAC.Ru.xyz,Ru,40.93,1.590205,1950.6,6,2,0,1,0,1,0,0,0,0,0,2,0,8
TUTSEG.Ru.xyz,Ru,57.47,1.62175,1940.3,6,1,0,1,0,1,0,0,0,0,0,0,6,8
TUTSIK.Ru.xyz,Ru,57.51,1.618172,1957.3,6,1,0,1,0,1,0,0,0,0,0,0,6,8
TUTSUW.Ru.xyz,Ru,59.97,1.623699,1945.7,6,1,0,1,0,0,0,0,0,1,0,0,6,8
TUTTAD.Ru.xyz,Ru,60.88,1.55727,2133.1,7,1,0,1,0,1,0,0,0,0,0,0,0,8
TUTTEH.Ru.xyz,Ru,35.08,1.617667,1911.4,6,1,0,1,1,1,0,0,0,0,0,2,0,8
TUVQOR.Ru.xyz,Ru,59.26,1.608598,1983.1,6,1,0,0,1,0,0,1,1,0,0,0,0,8
TUWQAF.Ir.xyz,Ir,64.19,1.632787,1993.3,6,1,0,1,0,0,0,0,1,0,1,1,6,9
TUWQEJ.Ir.xyz,Ir,62.28,1.625007,2031.8,6,1,0,1,0,0,0,0,1,0,1,1,6,9
TUXBOG.Ni.xyz,Ni,50.51,1.482587,1918.3,4,1,0,1,1,0,0,0,0,0,0,0,7,10
