ID,Metal,Group,M-H,VMH1,VMH,BDE,Hydri-G,CoordNum,EN-M,EN-H,EN-B,EN-C,EN-N,EN-O,EN-F,EN-Si,EN-P,EN-S,EN-Cl,EA-M,EA-H,EA-B,EA-C,EA-N,EA-O,EA-F,EA-Si,EA-P,EA-S,EA-Cl,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum,AN-M,AR-M,AW-M,AV-M,MR-M,DP-M,mc-chi2,mc-chi3
XUJREA.Cd.xyz,Cd,IIB ,1.675728,1797.9,1726,64.59,223.52,3,1.4,2.17,0,0,2.93,0,0,0,0,0,0,0,17.39,0,0,0.01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,12,48,155,112.4,13.1,138,46,25.86,47.4
XUJREA.Zn.xyz,Zn,IIB ,1.545959,1890.2,1814.6,73.51,222.17,3,1.5,2.17,0,0,2.93,0,0,0,0,0,0,0,17.39,0,0,0.01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,12,30,135,65.4,9.2,121,38.7,16.83,29.45
XUJREA01.Cd.xyz,Cd,IIB ,1.675729,1797.9,1726,64.6,223.51,3,1.4,2.17,0,0,2.93,0,0,0,0,0,0,0,17.39,0,0,0.01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,12,48,155,112.4,13.1,138,46,25.86,47.4
XUJREA01.Zn.xyz,Zn,IIB ,1.545961,1890.2,1814.6,73.51,222.17,3,1.5,2.17,0,0,2.93,0,0,0,0,0,0,0,17.39,0,0,0.01,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,12,30,135,65.4,9.2,121,38.7,16.83,29.45
XUKBAG.Mo.xyz,Mo,VIB ,1.726091,1788.5,1717,56.08,200.53,10,2.2,2.17,0,2.45,0,3.61,0,0,2.46,0,0,17.2,17.39,0,29.12,0,33.69,0,0,17.2,0,0,1,0,6,0,1,0,0,2,0,0,0,0,6,42,145,96,9.4,130,87,69.34,106.06
XUKBIO.W.xyz,W,VIB ,1.74945,1834.8,1761.4,59.72,200.32,10,2.3,2.17,0,2.45,0,3.61,0,0,2.46,0,0,18.79,17.39,0,29.12,0,33.69,0,0,17.2,0,0,1,0,6,0,1,0,0,2,0,0,0,0,6,74,135,183.8,9.53,130,68,75.76,115.88
XUKMUM.Ir.xyz,Ir,VIII ,1.578571,2277.1,2186,71.69,226.93,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,2,0,1,0,0,0,0,2,0,1,0,17,9,77,135,192.2,8.54,127,54,41.23,67.32
XULLOG.Pd.xyz,Pd,VIII ,1.638937,1857.8,1783.5,58.8,171.42,4,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,12.84,17.39,0,29.12,0,0,0,0,17.2,0,0,2,0,1,0,0,0,0,1,0,0,0,1,10,46,140,106.4,8.9,128,26.1,30.21,70.62
XULREE.Ni.xyz,Ni,VIII ,1.497669,1979.7,1900.5,56.26,206.9,4,1.9,2.17,0,0,2.93,0,0,0,2.46,0,0,26.66,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,2,0,0,0,7,10,28,135,58.7,6.6,115,49,42.36,75.25
XULXUY.Ir.xyz,Ir,VIII ,1.529795,2486.6,2387.1,69.47,288.48,6,2.2,2.17,0,2.45,0,0,0,0,0,0,0,36.09,17.39,0,29.12,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,9,77,135,192.2,8.54,127,54,62.94,81.07
XULYAF.Ir.xyz,Ir,VIII ,1.555199,2362.7,2268.2,70.41,208.03,5,2.2,2.17,0,2.45,0,0,0,0,0,0,3.05,36.09,17.39,0,29.12,0,0,0,0,0,0,83.41,2,0,2,0,0,0,0,0,0,1,0,0,9,77,135,192.2,8.54,127,54,26.75,44.88
XULYIN.Ir.xyz,Ir,VIII ,1.545484,2417.2,2320.5,71.1,203.3,5,2.2,2.17,0,2.45,0,0,0,0,0,0,3.05,36.09,17.39,0,29.12,0,0,0,0,0,0,83.41,2,0,2,0,0,0,0,0,0,1,0,0,9,77,135,192.2,8.54,127,54,25.67,45.19
XULYIP.Ir.xyz,Ir,VIII ,1.592741,2203.8,2115.6,64.64,277.78,8,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,5,1,0,0,0,1,0,0,1,0,9,77,135,192.2,8.54,127,54,56.1,107.8
XULYUZ.Ir.xyz,Ir,VIII ,1.528468,2489,2389.4,66.63,209.89,5,2.2,2.17,0,2.45,0,0,0,0,0,0,3.05,36.09,17.39,0,29.12,0,0,0,0,0,0,83.41,1,0,3,0,0,0,0,0,0,1,0,0,9,77,135,192.2,8.54,127,54,42.04,50.49
XUNLIE.Ru.xyz,Ru,VIII ,1.612778,1950.6312,1872.6,67.28,196.76,6,2.3,2.17,0,2.45,2.93,3.61,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,33.69,0,0,17.2,0,0,1,0,1,2,1,0,0,1,0,0,0,8,8,44,130,101.1,8.3,125,72,57.29,94.82
XUNNAW.Os.xyz,Os,VIII ,1.618516,2188,2100.5,60.61,308.28,9,2.2,2.17,0,2.45,2.93,0,0,0,2.46,0,0,25.37,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,6,1,0,0,0,1,0,0,1,0,8,76,130,190.2,8.43,126,57,64.24,78.76
XUNNIE.W.xyz,W,VIB ,1.725444,1916.6,1839.9,44.61,269.66,7,2.3,2.17,0,0,2.93,0,0,0,2.46,0,0,18.79,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,5,0,0,0,1,0,0,1,0,6,74,135,183.8,9.53,130,68,77.79,131.66
XUPJEY.Fe.xyz,Fe,VIII ,1.537455,1896.7,1820.8,53.24,194.13,6,1.8,2.17,0,2.45,0,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,2,0,0,0,0,3,0,0,0,6,8,26,140,55.8,7.1,117,62,65.55,101.75
XUPJOI.Fe.xyz,Fe,VIII ,1.51824,1935.8,1858.4,51.56,182.93,6,1.8,2.17,0,2.45,0,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,4,0,0,0,15,8,26,140,55.8,7.1,117,62,73.25,137.98
XUPMUQ.Ru.xyz,Ru,VIII ,1.589338,2057.8,1975.5,64.19,188.68,6,2.3,2.17,0,0,2.93,0,0,0,2.46,0,3.05,24.21,17.39,0,0,0.01,0,0,0,17.2,0,83.41,1,0,0,2,0,0,0,2,0,1,0,0,8,44,130,101.1,8.3,125,72,64.24,89.76
XUPNAX.Ru.xyz,Ru,VIII ,1.587602,2046,1964.2,64.6,191.99,5,2.3,2.17,0,0,2.93,0,0,0,2.46,0,0,24.21,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,2,0,0,0,2,0,0,0,0,8,44,130,101.1,8.3,125,72,59.4,89.76
XUPNEB.Ru.xyz,Ru,VIII ,1.591889,2125,2040,68.22,191.21,6,2.3,2.17,0,0,2.93,3.61,0,0,2.46,0,0,24.21,17.39,0,0,0.01,33.69,0,0,17.2,0,0,1,0,0,2,1,0,0,2,0,0,0,8,8,44,130,101.1,8.3,125,72,69.85,102.17
XUPNIF.Ru.xyz,Ru,VIII ,1.567793,2161.7,2075.2,65.84,201.79,8,2.3,2.17,0,2.45,0,3.61,0,0,2.46,0,0,24.21,17.39,0,29.12,0,33.69,0,0,17.2,0,0,1,0,4,0,1,0,0,2,0,0,0,0,8,44,130,101.1,8.3,125,72,59.4,84.15
XUQWAJ.Fe.xyz,Fe,VIII ,1.557166,1712.4,1643.9,60.23,168.9,6,1.8,2.17,0,0,0,0,0,0,2.46,0,0,3.76,17.39,0,0,0,0,0,0,17.2,0,0,2,0,0,0,0,0,0,4,0,0,0,1,8,26,140,55.8,7.1,117,62,48.46,82.72
XUQWEN.Fe.xyz,Fe,VIII ,1.50991,1988.4,1908.9,48.1,173.62,6,1.8,2.17,0,0,0,0,0,0,2.46,0,0,3.76,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,5,0,0,0,0,8,26,140,55.8,7.1,117,62,63.35,105.39
XURBUK.Pt.xyz,Pt,VIII ,1.590514,2254.1,2163.9,66.52,200.82,4,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,49.07,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,78,135,195.1,9.1,130,48,40.7,110.47
XURXEP.Fe.xyz,Fe,VIII ,1.498878,2010.5,1930.1,43.11,179.04,6,1.8,2.17,0,2.45,2.93,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,1,0,0,0,3,0,0,0,15,8,26,140,55.8,7.1,117,62,61.56,108.15
XUSCUJ.Nb.xyz,Nb,VB ,1.745716,1877.9,1802.8,49.96,191.06,9,1.5,2.17,0,2.45,2.93,0,0,2.12,2.46,0,0,20.59,17.39,0,29.12,0.01,0,0,31.94,17.2,0,0,1,0,5,1,0,0,1,1,0,0,0,0,5,41,145,92.9,10.8,134,98,48.26,63.2
XUSWEN.W.xyz,W,VIB ,1.708237,1947.6,1869.7,63.12,197.9,12,2.3,2.17,0,2.45,0,0,0,0,0,0,0,18.79,17.39,0,29.12,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,6,74,135,183.8,9.53,130,68,75.76,107.97
XUSWIR.W.xyz,W,VIB ,1.70408,1972.9,1894,64.55,202.36,12,2.3,2.17,0,2.45,0,0,0,0,0,0,0,18.79,17.39,0,29.12,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,6,74,135,183.8,9.53,130,68,72.22,130.39
XUSWOX.W.xyz,W,VIB ,1.716149,1926.6,1849.5,68.06,212.26,12,2.3,2.17,0,2.45,0,0,0,0,0,0,0,18.79,17.39,0,29.12,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,6,74,135,183.8,9.53,130,68,52.63,98.41
XUTNIL.Rh.xyz,Rh,VIII ,1.546035,2185.4,2098,57.24,231.47,8,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,26.22,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,5,0,0,0,0,2,0,0,0,0,9,45,135,102.9,8.3,125,66,60.33,102.87
XUTPAF.Rh.xyz,Rh,VIII ,1.530747,2154.4,2068.2,56.01,209.73,3,2.3,2.17,0,0,0,0,0,0,2.46,0,0,26.22,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,9,45,135,102.9,8.3,125,66,34.88,83.45
XUTZAN.Mo.xyz,Mo,VIB ,1.768199,1781.7,1710.4,56.66,179.48,7,2.2,2.17,0,2.45,0,0,0,2.12,2.46,0,0,17.2,17.39,0,29.12,0,0,0,31.94,17.2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,6,42,145,96,9.4,130,87,89.19,142.67
XUTZER.Mo.xyz,Mo,VIB ,1.773194,1770,1699.2,56.34,178.92,7,2.2,2.17,0,2.45,0,0,0,2.12,2.46,0,0,17.2,17.39,0,29.12,0,0,0,31.94,17.2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,6,42,145,96,9.4,130,87,89.19,142.67
XUTZIV.Mo.xyz,Mo,VIB ,1.790632,1752.3,1682.2,54.97,182.73,7,2.2,2.17,0,2.45,0,0,0,2.12,2.46,0,0,17.2,17.39,0,29.12,0,0,0,31.94,17.2,0,0,1,0,1,0,0,0,1,4,0,0,0,0,6,42,145,96,9.4,130,87,93.94,142.67
XUVKUX.Fe.xyz,Fe,VIII ,1.532313,1861.5172,1787.1,52.23,181.74,6,1.8,2.17,0,0,0,0,0,2.12,2.46,0,0,3.76,17.39,0,0,0,0,0,31.94,17.2,0,0,1,0,0,0,0,0,1,4,0,0,0,15,8,26,140,55.8,7.1,117,62,70,137.8
XUWHII.W.xyz,W,VIB ,1.70527,1983.6,1904.3,62.89,224.98,10,2.3,2.17,0,2.45,2.93,0,0,0,0,0,0,18.79,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,0,6,74,135,183.8,9.53,130,68,58.27,84.49
XUWKOS.Rh.xyz,Rh,VIII ,1.57411,2112.6557,2028.1,60.31,206.63,4,2.3,2.17,0,0,0,0,0,0,2.46,0,0,26.22,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,3,0,0,0,15,9,45,135,102.9,8.3,125,66,80.05,164.84
XUWLOR.Rh.xyz,Rh,VIII ,1.541603,2152,2065.9,58.89,210.88,6,2.3,2.17,0,0,2.93,3.61,0,0,0,2.64,0,26.22,17.39,0,0,0.01,33.69,0,0,0,47.9,0,1,0,0,3,1,0,0,0,1,0,0,7,9,45,135,102.9,8.3,125,66,49.86,76.45
XUWSEP.Zr.xyz,Zr,IVB ,1.841455,1653,1586.9,58.29,197.19,12,1.3,2.17,0,2.45,2.93,0,0,0,0,0,0,9.82,17.39,0,29.12,0.01,0,0,0,0,0,0,1,0,10,1,0,0,0,0,0,0,0,0,4,40,155,91.2,14.1,145,112,45.15,56.53
XUXJEH.Ni.xyz,Ni,VIII ,1.510571,1856.8,1782.5,55.91,191.26,4,1.9,2.17,0,2.45,0,0,0,0,2.46,0,0,26.66,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,28,135,58.7,6.6,115,49,43.17,75.25
XUXLAE.Ru.xyz,Ru,VIII ,1.715361,1724.2,1655.2,67.09,146.2,6,2.3,2.17,0,2.45,0,0,0,0,0,0,0,24.21,17.39,0,29.12,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,8,44,130,101.1,8.3,125,72,53.5,89.76
XUXLEI.Ru.xyz,Ru,VIII ,1.553931,2153.1,2067,60.86,274.51,5,2.3,2.17,0,2.45,0,0,0,0,0,0,0,24.21,17.39,0,29.12,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,8,44,130,101.1,8.3,125,72,53.5,89.76
XUXTAN.Ir.xyz,Ir,VIII ,1.591367,2219.1,2130.3,64.06,290.58,9,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,7,0,0,0,0,1,0,0,1,0,9,77,135,192.2,8.54,127,54,65.78,91.74
XUZDAX.Re.xyz,Re,VIIB ,1.684037,2023.4,1942.5,66.24,215.44,8,2.2,2.17,0,0,0,0,0,0,2.46,0,0,3.46,17.39,0,0,0,0,0,0,17.2,0,0,5,0,0,0,0,0,0,3,0,0,0,0,7,75,135,186.2,8.85,128,62,52.06,62.98
XUZDEB.Re.xyz,Re,VIIB ,1.680258,2031.2,1950,66.44,213.89,8,2.2,2.17,0,0,0,0,0,0,2.46,0,0,3.46,17.39,0,0,0,0,0,0,17.2,0,0,5,0,0,0,0,0,0,3,0,0,0,0,7,75,135,186.2,8.85,128,62,52.06,62.98
XUZGUU.Ru.xyz,Ru,VIII ,1.58589,2065.3,1982.7,55.02,180.91,9,2.3,2.17,0,2.45,2.93,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,6,1,0,0,0,1,0,0,0,0,8,44,130,101.1,8.3,125,72,65.01,91.39
XUZHAB.Ru.xyz,Ru,VIII ,1.592428,2077.1,1994,63.86,185.41,9,2.3,2.17,0,2.45,0,0,0,0,2.46,0,0,24.21,17.39,0,29.12,0,0,0,0,17.2,0,0,2,0,6,0,0,0,0,1,0,0,0,0,8,44,130,101.1,8.3,125,72,47.41,58.3
XUZQOY.Mo.xyz,Mo,VIB ,1.771807,1649.5,1583.5,57.71,177.2,7,2.2,2.17,0,2.45,0,3.61,0,0,2.46,0,0,17.2,17.39,0,29.12,0,33.69,0,0,17.2,0,0,1,0,1,0,1,0,0,4,0,0,0,0,6,42,145,96,9.4,130,87,80.35,171.07
YABGIU.Ni.xyz,Ni,VIII ,1.535196,2086.2,2002.8,59.81,201.49,4,1.9,2.17,0,2.45,0,0,0,0,2.46,0,0,26.66,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,28,135,58.7,6.6,115,49,42.36,68.19
YABGOA.Ni.xyz,Ni,VIII ,1.535902,2101,2017,60.12,202.22,4,1.9,2.17,0,2.45,0,0,0,0,2.46,0,0,26.66,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,28,135,58.7,6.6,115,49,42.36,68.19
YABGUG.Ni.xyz,Ni,VIII ,1.534459,2100.3,2016.3,59.62,201.93,4,1.9,2.17,0,2.45,0,0,0,0,2.46,0,0,26.66,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,28,135,58.7,6.6,115,49,42.36,68.19
YACMOE.Ir.xyz,Ir,VIII ,1.578169,2274.3,2183.3,75.48,219.6,7,2.2,2.17,0,2.45,2.93,0,0,0,0,0,0,36.09,17.39,0,29.12,0.01,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,7,9,77,135,192.2,8.54,127,54,57.79,85.56
YACVIJ.Pd.xyz,Pd,VIII ,1.533698,2128,2042.9,61.13,296.15,5,2.2,2.17,1.88,0,2.93,0,0,0,2.46,0,0,12.84,17.39,6.39,0,0.01,0,0,0,17.2,0,0,1,1,0,1,0,0,0,2,0,0,1,7,10,46,140,106.4,8.9,128,26.1,60.02,97.9
YADDUD.Ru.xyz,Ru,VIII ,1.618625,2041.8,1960.1,59.94,263.86,6,2.3,2.17,0,0,0,0,0,0,2.46,0,0,24.21,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,5,0,0,1,15,8,44,130,101.1,8.3,125,72,82.37,109.12
YADFUE.Rh.xyz,Rh,VIII ,1.569275,2042.2,1960.5,55.19,302.53,6,2.3,2.17,0,2.45,2.93,3.61,0,0,0,0,2.57,26.22,17.39,0,29.12,0.01,33.69,0,0,0,0,70.54,1,0,1,2,1,0,0,0,0,1,1,0,9,45,135,102.9,8.3,125,66,38.03,58.8
YADNEA.Mn.xyz,Mn,VIIB ,1.582288,1800.8149,1728.8,56.2,204.02,6,1.6,2.17,0,2.45,0,0,0,2.12,0,0,0,0,17.39,0,29.12,0,0,0,31.94,0,0,0,1,0,4,0,0,0,1,0,0,0,0,6,7,25,140,54.9,7.39,118,68,34.78,11.3
YADNIE.Mn.xyz,Mn,VIIB ,1.576443,1850.2897,1776.3,54.28,201.29,6,1.6,2.17,0,2.45,0,0,0,2.12,0,0,0,0,17.39,0,29.12,0,0,0,31.94,0,0,0,1,0,4,0,0,0,1,0,0,0,0,6,7,25,140,54.9,7.39,118,68,34.77,24.69
YADYUX.Os.xyz,Os,VIII ,1.679528,1954.2,1876,66.05,202.36,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,25.37,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,3,0,0,0,0,2,0,0,0,6,8,76,130,190.2,8.43,126,57,63.32,96.36
YAFSUW.Ag.xyz,Ag,IB ,1.64298,1765.7,1695.1,68.63,191.3,2,1.4,2.17,0,2.45,0,0,0,0,0,0,0,30.02,17.39,0,29.12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,11,47,160,107.9,10.3,134,55,11.73,19.69
YAFSUW.Cu.xyz,Cu,IB ,1.523221,1786.8,1715.3,75.56,194.3,2,1.4,2.17,0,2.45,0,0,0,0,0,0,0,28.32,17.39,0,29.12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,11,29,135,63.5,7.1,118,46.5,19.38,40.94
YAGKAS.Ru.xyz,Ru,VIII ,1.596002,2099.7,2015.7,67.6,210.41,9,2.3,2.17,0,2.45,0,0,0,2.12,2.46,0,0,24.21,17.39,0,29.12,0,0,0,31.94,17.2,0,0,2,0,5,0,0,0,1,1,0,0,0,0,8,44,130,101.1,8.3,125,72,62.28,123.09
YAHKIE.Fe.xyz,Fe,VIII ,1.510167,1960.1,1881.7,50.01,269.43,6,1.8,2.17,0,0,2.93,0,0,0,2.46,0,0,3.76,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,4,0,0,1,7,8,26,140,55.8,7.1,117,62,61.56,133.96
YAJPEE.Ir.xyz,Ir,VIII ,1.618003,2097.3,2013.4,74.04,200.72,7,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,4,0,0,0,0,2,0,0,0,0,9,77,135,192.2,8.54,127,54,69.85,93.28
YAJTEI.Mn.xyz,Mn,VIIB ,1.627444,1628.7,1563.6,60.17,172.05,6,1.6,2.17,0,2.45,0,0,0,0,2.46,0,0,0,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,4,0,0,0,6,7,25,140,54.9,7.39,118,68,52.14,113.07
YAJTIM.Mn.xyz,Mn,VIIB ,1.615417,1653.5,1587.4,61.99,177.53,6,1.6,2.17,0,0,2.93,0,0,0,2.46,0,0,0,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,4,0,0,0,7,7,25,140,54.9,7.39,118,68,52.14,109.12
YAJTIM.Tc.xyz,Tc,VIIB ,1.723709,1716.7,1648,68.87,185.93,6,2.3,2.17,0,0,2.93,0,0,0,2.46,0,0,12.68,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,1,0,0,0,4,0,0,0,7,7,43,135,97.9,8.5,127,79,70.64,147.84
YAKBET.Ir.xyz,Ir,VIII ,1.579521,2256.8,2166.5,71.88,213.56,5,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,36.09,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,1,0,0,0,0,2,0,1,0,17,9,77,135,192.2,8.54,127,54,50.34,48.91
YAKBIX.Ir.xyz,Ir,VIII ,1.56358,2352.3,2258.2,74.43,229.76,5,2.2,2.17,0,2.45,0,3.61,0,0,2.46,0,0,36.09,17.39,0,29.12,0,33.69,0,0,17.2,0,0,1,0,1,0,1,0,0,2,0,0,0,8,9,77,135,192.2,8.54,127,54,56.01,69.65
YAKBUJ.Ir.xyz,Ir,VIII ,1.618315,2137.2,2051.7,70.37,223.91,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,2,0,1,0,0,0,0,2,0,0,0,0,9,77,135,192.2,8.54,127,54,50.34,48.91
YAKCAQ.Ir.xyz,Ir,VIII ,1.596234,2196,2108.2,68.15,196.94,5,2.2,2.17,0,2.45,0,0,0,0,2.46,0,0,36.09,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,9,77,135,192.2,8.54,127,54,57.18,101.95
YAKDOF.Ru.xyz,Ru,VIII ,1.606552,2029.5,1948.3,59.83,264.23,6,2.3,2.17,0,0,0,0,0,0,2.46,0,0,24.21,17.39,0,0,0,0,0,0,17.2,0,0,1,0,0,0,0,0,0,5,0,0,1,15,8,44,130,101.1,8.3,125,72,70.55,109.12
YAKSUA.Fe.xyz,Fe,VIII ,1.498173,2002.8,1922.7,42.91,183.39,7,1.8,2.17,1.88,0,2.93,0,0,0,2.46,0,0,3.76,17.39,6.39,0,0.01,0,0,0,17.2,0,0,3,1,0,1,0,0,0,2,0,0,0,0,8,26,140,55.8,7.1,117,62,53.44,81.44
YAKTAH.Fe.xyz,Fe,VIII ,1.515,1962.9,1884.4,43.51,256.22,6,1.8,2.17,0,2.45,2.93,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0.01,0,0,0,17.2,0,0,1,0,1,2,0,0,0,2,0,0,1,6,8,26,140,55.8,7.1,117,62,48.29,86.1
YAKTEL.Fe.xyz,Fe,VIII ,1.501497,1995.8,1916,44.45,244.58,6,1.8,2.17,0,0,2.93,0,0,0,2.46,0,0,3.76,17.39,0,0,0.01,0,0,0,17.2,0,0,1,0,0,3,0,0,0,2,0,0,1,7,8,26,140,55.8,7.1,117,62,46.67,90.77
YAKTIP.Fe.xyz,Fe,VIII ,1.555831,1688.3,1620.8,54.01,170.9,6,1.8,2.17,0,2.45,2.93,0,0,0,2.46,0,0,3.76,17.39,0,29.12,0.01,0,0,0,17.2,0,0,2,0,1,1,0,0,0,2,0,0,0,1,8,26,140,55.8,7.1,117,62,43.63,81.44
YAKTOV.Fe.xyz,Fe,VIII ,1.505737,1949.9,1871.9,48.22,187.41,6,1.8,2.17,0,2.45,2.93,3.61,0,0,2.46,0,0,3.76,17.39,0,29.12,0.01,33.69,0,0,17.2,0,0,1,0,1,1,1,0,0,2,0,0,0,8,8,26,140,55.8,7.1,117,62,48.29,91.76
YALHAU.Ru.xyz,Ru,VIII ,1.571901,2135.9,2050.5,55.24,278.09,5,2.3,2.17,0,0,2.93,0,0,0,2.46,0,3.05,24.21,17.39,0,0,0.01,0,0,0,17.2,0,83.41,1,0,0,1,0,0,0,2,0,1,1,0,8,44,130,101.1,8.3,125,72,44.88,100.43
YALTEO.Ru.xyz,Ru,VIII ,1.616069,1939.6635,1862.1,62.52,188.66,6,2.3,2.17,0,0,0,0,0,0,2.46,0,0,24.21,17.39,0,0,0,0,0,0,17.2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,8,44,130,101.1,8.3,125,72,44.88,75.68
YAMHOK.Ru.xyz,Ru,VIII ,1.595257,2008.3,1928,67.75,194.79,6,2.3,2.17,0,0,2.93,0,0,0,2.46,0,3.05,24.21,17.39,0,0,0.01,0,0,0,17.2,0,83.41,1,0,0,2,0,0,0,2,0,1,0,0,8,44,130,101.1,8.3,125,72,65.78,115.72
YAMHUQ.Ru.xyz,Ru,VIII ,1.589137,2064.5,1981.9,65.76,193.67,6,2.3,2.17,0,0,2.93,0,0,0,2.46,0,3.05,24.21,17.39,0,0,0.01,0,0,0,17.2,0,83.41,1,0,0,1,0,0,0,3,0,1,0,17,8,44,130,101.1,8.3,125,72,65.78,109.12
YAMTUB.Ta.xyz,Ta,VB ,1.724804,1961.4,1882.9,48.06,214.79,13,1.4,2.17,0,2.45,2.93,0,0,0,0,2.64,0,7.43,17.39,0,29.12,0.01,0,0,0,0,47.9,0,1,0,10,1,0,0,0,0,1,0,0,0,5,73,145,180.9,10.9,134,74,39.45,32.94
YAPKAF.Ni.xyz,Ni,VIII ,1.499808,1900.4802,1824.5,52.51,217.13,4,1.9,2.17,0,2.45,0,0,0,0,2.46,0,0,26.66,17.39,0,29.12,0,0,0,0,17.2,0,0,1,0,1,0,0,0,0,2,0,0,0,6,10,28,135,58.7,6.6,115,49,40.84,68.19
YAPYET.Os.xyz,Os,VIII ,1.609227,2221.5,2132.6,62.75,205.41,6,2.2,2.17,0,2.45,0,0,0,0,2.46,0,3.05,25.37,17.39,0,29.12,0,0,0,0,17.2,0,83.41,1,0,1,0,0,0,0,2,0,2,0,0,8,76,130,190.2,8.43,126,57,39.27,111.65
YAQRAM.Ir.xyz,Ir,VIII ,1.565104,2351.8,2257.7,72.82,268.75,6,2.2,2.17,0,2.45,2.93,0,0,0,0,0,0,36.09,17.39,0,29.12,0.01,0,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,1,7,9,77,135,192.2,8.54,127,54,47.04,85.14
