ID,Metal,BDE,CoordNum,H,B,C,N,O,F,Si,P,S,Cl,Charge,LTrans,GrpNum
WEHBUJ.Ir.xyz,Ir,75.35,6,2,0,0,1,0,0,0,1,0,0,1,7,9
WEHCAN.Rh.xyz,Rh,57.19,8,1,0,1,0,0,0,0,1,0,0,0,0,9
WEHCAQ.Ir.xyz,Ir,74.03,6,2,0,0,1,0,0,0,1,0,0,1,7,9
WEHYOZ.Ru.xyz,Ru,58.84,6,2,0,1,0,0,0,0,1,0,1,0,1,8
WEHYUF.Ru.xyz,Ru,61.02,5,1,0,1,0,0,0,0,1,0,1,0,0,8
WEHZEQ.Ru.xyz,Ru,62.1,5,1,0,1,0,0,0,0,1,0,1,0,0,8
WEHZIU.Ru.xyz,Ru,62.32,6,2,0,1,0,0,0,0,1,0,1,0,1,8
WEHZOA.Ru.xyz,Ru,62.47,5,1,0,1,0,0,0,0,1,0,1,0,0,8
WEHZUG.Ru.xyz,Ru,58.7,6,2,0,1,0,0,0,0,1,0,1,0,1,8
WEJBAQ.Ru.xyz,Ru,63.31,6,1,0,1,0,0,0,0,0,0,1,0,17,8
WEJBAR.Fe.xyz,Fe,52.54,8,1,0,1,0,0,0,0,1,0,0,0,0,8
WEKJOL.Ir.xyz,Ir,71.67,6,1,0,1,1,0,0,0,1,0,0,1,7,9
WELLAD.Ru.xyz,Ru,62.74,6,1,0,1,0,0,0,0,1,0,0,0,6,8
WEMWIW.Fe.xyz,Fe,52.12,6,1,0,1,1,0,0,0,1,0,0,0,7,8
WENJUW.Os.xyz,Os,67.81,7,3,0,1,1,0,0,0,1,0,0,0,0,8
WENKAD.Os.xyz,Os,68.51,7,3,0,1,1,0,0,0,1,0,0,0,0,8
WENZIA.Zr.xyz,Zr,61.8,12,1,0,1,0,0,0,0,0,0,0,0,0,4
WEPBAW.Zr.xyz,Zr,61.35,12,2,0,1,0,0,0,0,0,0,0,0,0,4
WEPBEA.Zr.xyz,Zr,56.77,14,1,0,1,0,0,0,0,0,0,0,0,0,4
WEPFUU.Ir.xyz,Ir,77.78,6,2,0,0,0,0,0,0,1,0,1,0,17,9
WEPGAB.Ir.xyz,Ir,77.58,6,1,0,1,0,1,0,0,1,0,0,0,8,9
WEPZAU.Rh.xyz,Rh,56.19,6,1,1,1,0,0,0,0,1,0,0,0,0,9
WEPZUO.Rh.xyz,Rh,55.13,6,1,1,0,0,0,0,0,1,0,0,0,15,9
WEQGOO.Fe.xyz,Fe,50.15,6,1,0,0,0,0,0,0,1,0,1,0,17,8
WEQGUW.Ru.xyz,Ru,57.47,6,1,0,1,0,0,0,0,1,1,0,0,16,8
WESCAZ.Os.xyz,Os,62.9,6,1,0,1,0,0,0,0,1,0,0,0,6,8
WETFIK.Ru.xyz,Ru,63.18,6,1,0,1,1,1,0,0,1,0,0,0,0,8
WEVHIO.Rh.xyz,Rh,62.96,6,1,0,1,1,0,0,0,1,0,0,0,7,9
WEVPIZ.Cd.xyz,Cd,64.38,4,1,0,1,1,0,0,0,0,0,0,0,0,12
WEVPIZ.Zn.xyz,Zn,74.02,4,1,0,1,1,0,0,0,0,0,0,0,0,12
WEXFUB.Mo.xyz,Mo,68.05,6,1,0,0,1,0,0,0,1,0,0,0,7,6
WEXGAI.Mo.xyz,Mo,68.9,6,1,0,0,1,0,0,0,1,0,0,0,0,6
WEXWAX.Y.xyz,Y,69.58,13,1,0,1,0,1,0,0,0,0,0,0,0,3
WEYHIS.W.xyz,W,62.89,8,1,0,1,0,0,0,0,0,0,0,0,0,6
WEYHOY.W.xyz,W,55.78,10,2,0,1,0,0,0,1,0,0,0,0,0,6
WEYHUF.Re.xyz,Re,67.47,5,1,0,1,1,0,0,0,1,0,1,0,0,7
WEYJAN.Re.xyz,Re,67.18,5,1,0,1,1,0,0,0,1,0,1,0,0,7
WEYJER.Re.xyz,Re,68.1,6,1,0,0,1,0,0,0,1,0,1,0,0,7
WEYSID.Pt.xyz,Pt,76.17,4,1,0,0,0,1,0,0,1,0,0,0,8,10
WEZGIR.W.xyz,W,64.68,12,1,1,1,0,0,0,0,0,0,0,0,0,6
WIBHAQ.Ir.xyz,Ir,59.31,8,1,0,1,0,0,0,0,0,0,0,0,0,9
WICBOA.Zr.xyz,Zr,54.87,13,1,0,1,1,0,0,0,0,0,0,0,0,4
WICRUX.Ir.xyz,Ir,73.03,6,1,0,1,0,0,0,0,1,0,1,0,17,9
WICSAE.Ir.xyz,Ir,71.27,6,1,0,1,0,0,0,0,1,0,1,0,17,9
WIDHIC.Os.xyz,Os,66.07,6,1,0,1,1,0,0,0,1,0,1,1,0,8
WIDHOI.Os.xyz,Os,62.85,6,1,0,1,0,0,0,0,1,0,1,0,0,8
WIFMAB.Ir.xyz,Ir,63.47,5,1,0,1,0,0,0,0,1,0,1,0,0,9
WIFMEF.Ir.xyz,Ir,71.1,6,1,0,1,0,0,0,0,1,0,1,0,17,9
WIFPEG.Cr.xyz,Cr,51.21,6,1,0,1,1,0,0,0,1,0,0,0,7,6
WIFVOX.Re.xyz,Re,66.84,7,4,0,0,0,0,0,0,1,0,0,-1,0,7
WIGFEX.W.xyz,W,54.42,6,1,0,0,0,0,0,0,1,1,0,-1,34,6
WIGHAW.W.xyz,W,65.66,12,1,0,1,0,0,0,1,0,0,0,0,0,6
WIGSEK.Ru.xyz,Ru,59.51,4,1,0,1,0,0,0,0,0,0,0,-1,0,8
WIJCAU.Ru.xyz,Ru,59.51,6,1,0,1,0,0,0,0,1,0,1,0,15,8
WIJDAW.Ir.xyz,Ir,75.25,6,1,0,1,1,0,0,0,0,0,0,0,7,9
WIJKEH.Ir.xyz,Ir,76.28,6,1,0,1,1,0,0,0,0,0,0,0,7,9
WILYAU.Ir.xyz,Ir,71.8,6,1,0,1,0,0,0,0,1,0,0,2,6,9
WIPYOJ.W.xyz,W,64.27,12,1,0,1,0,0,0,1,0,0,0,1,0,6
WIRSAU.W.xyz,W,68.13,6,1,0,0,1,0,0,0,1,0,1,0,0,6
WIRYII.Ni.xyz,Ni,47.42,4,1,0,0,1,0,0,0,1,0,0,0,0,10
WIRYUU.Ni.xyz,Ni,46.96,4,1,0,0,1,0,0,0,1,0,0,0,0,10
WITZII.Mo.xyz,Mo,66.84,6,1,0,1,1,0,0,0,1,0,0,0,7,6
WIVVIG.Rh.xyz,Rh,63.34,5,1,0,1,0,0,0,0,1,0,0,0,6,9
WIWNIC.Os.xyz,Os,73.7,6,1,0,1,1,0,0,0,1,0,0,0,0,8
WIWTOO.Os.xyz,Os,67.67,6,1,0,1,1,0,0,0,1,0,0,1,0,8
WIXBEK.Ir.xyz,Ir,67.57,5,1,0,0,0,0,0,0,1,0,1,-1,0,9
WIXBIO.Ir.xyz,Ir,69.99,6,1,0,0,0,0,0,0,1,0,1,-1,17,9
WIYHUJ.Co.xyz,Co,50.86,5,1,0,0,1,0,0,0,1,0,0,0,7,9
WIYJAR.Co.xyz,Co,48.38,5,1,0,0,1,0,0,0,1,0,0,0,0,9
WIYJEV.Co.xyz,Co,46.45,6,3,0,0,1,0,0,0,1,0,0,0,7,9
WIYJIZ.Ir.xyz,Ir,60.57,6,1,0,0,0,1,0,0,1,0,0,0,15,9
WIYROL.Mo.xyz,Mo,57.94,8,3,1,0,0,0,0,0,1,0,0,0,5,6
WIYTII.Ir.xyz,Ir,73.43,6,1,0,1,1,1,0,0,1,0,0,1,7,9
WIYTOO.Ir.xyz,Ir,73.5,6,1,0,1,1,0,0,0,1,0,0,1,7,9
WIYTUU.Ir.xyz,Ir,74.31,6,1,0,1,1,1,0,0,1,0,0,1,7,9
WIZHES.Ru.xyz,Ru,67.47,6,2,0,0,1,0,0,0,1,0,0,0,7,8
WIZYOT.Ta.xyz,Ta,58.99,9,1,0,1,1,0,0,1,1,0,0,0,0,5
WOBPIP.Ir.xyz,Ir,75.78,6,1,0,1,1,0,0,0,1,0,1,0,7,9
WOCYOD.W.xyz,W,71.32,6,1,0,0,0,0,0,0,1,0,0,0,0,6
WODCUP.Os.xyz,Os,67.64,5,1,0,1,0,0,0,0,1,0,0,0,6,8
WODHEE.Rh.xyz,Rh,64.37,6,1,0,0,0,0,0,1,1,0,1,0,17,9
WODHII.Rh.xyz,Rh,64.96,6,1,0,0,0,0,0,1,1,0,1,0,17,9
WODHOO.Rh.xyz,Rh,64.85,6,1,0,0,0,0,0,1,1,1,0,0,16,9
WOFBEZ.Ru.xyz,Ru,62.63,6,1,0,1,1,0,0,0,1,0,1,0,17,8
WOFHAA.Y.xyz,Y,74.19,5,1,0,1,1,1,0,0,0,0,0,0,0,3
WOFJEI.Ru.xyz,Ru,73.97,8,1,0,1,0,0,0,0,1,0,0,0,0,8
WOFNEM.Os.xyz,Os,71.89,7,2,1,1,0,0,0,0,1,1,0,0,1,8
WOFNUC.Cd.xyz,Cd,62.95,4,1,0,0,1,1,0,0,0,0,0,0,0,12
WOFNUC.Zn.xyz,Zn,73.49,4,1,0,0,1,1,0,0,0,0,0,0,0,12
WOFNUC01.Zn.xyz,Zn,73.49,4,1,0,0,1,1,0,0,0,0,0,0,0,12
WOFPAK.Mo.xyz,Mo,61.73,6,1,0,1,0,0,0,0,1,0,0,0,0,6
WOFPEO.W.xyz,W,66.41,6,1,0,1,0,0,0,0,1,0,0,0,0,6
WOGMAI.Ir.xyz,Ir,69.47,8,1,0,1,1,0,0,0,1,0,0,1,0,9
WOGPEP.Ru.xyz,Ru,67.38,6,1,0,0,1,0,0,0,1,0,0,1,0,8
WOGPIT.Ru.xyz,Ru,57.1,6,1,0,0,1,0,0,0,1,0,0,1,15,8
WOGQAM.Ru.xyz,Ru,69.04,6,1,0,0,1,0,0,0,1,0,0,0,0,8
WOGTOB.Rh.xyz,Rh,57.52,6,1,0,1,0,1,0,0,1,0,0,1,8,9
WOHKAF.Ir.xyz,Ir,67.79,7,1,0,1,1,0,0,0,1,1,0,1,0,9
WOHKEJ.Ir.xyz,Ir,66.77,7,1,0,1,1,0,0,0,1,1,0,1,0,9
WOHLIO.Ir.xyz,Ir,64.01,5,1,0,1,0,0,0,0,1,0,1,0,0,9
WOHXIB.Ir.xyz,Ir,73.95,6,1,0,0,0,0,0,0,1,0,1,0,17,9
WOHXOH.Ir.xyz,Ir,72.63,6,1,0,0,0,0,0,0,1,0,1,0,17,9
WOJGIM.Ru.xyz,Ru,70.42,5,1,1,0,0,0,0,0,1,0,1,0,0,8
WOKYEA.W.xyz,W,50.03,10,1,0,1,0,0,0,0,0,0,0,0,0,6
WOLWUR.Rh.xyz,Rh,63.7,6,1,0,1,1,0,0,0,1,0,1,0,7,9
WOMLIU.Ir.xyz,Ir,69.65,6,1,1,1,0,0,0,0,1,0,0,0,6,9
WOMSOH.Ir.xyz,Ir,73.94,6,1,0,1,1,1,0,0,0,0,0,0,7,9
WONQIB.Ir.xyz,Ir,72.38,6,1,0,1,1,1,0,0,1,0,0,1,8,9
WORDUC.Ru.xyz,Ru,65.42,8,1,0,1,0,0,0,0,1,0,0,0,0,8
WORFEQ.Mo.xyz,Mo,54.81,10,2,0,1,0,0,0,0,1,0,0,1,0,6
WORGUH.Ir.xyz,Ir,65.15,8,1,0,1,1,0,0,0,0,0,1,1,0,9
WORHAO.Ir.xyz,Ir,66.36,8,1,0,1,1,0,0,0,0,0,1,0,0,9
WORMOF.Fe.xyz,Fe,32.9,6,1,0,0,1,0,0,0,1,0,0,1,7,8
WORQUP.Ru.xyz,Ru,59.12,5,1,0,1,0,0,0,0,1,0,0,1,0,8
WOSKOG.Ni.xyz,Ni,54.96,4,1,0,0,1,0,0,0,1,0,0,0,7,10
WOSKUM.Ni.xyz,Ni,55.35,4,1,0,0,1,0,0,0,1,0,0,0,7,10
WOVQON.Ir.xyz,Ir,66.62,7,1,1,1,0,0,0,0,1,0,0,0,15,9
WOYBOB.Rh.xyz,Rh,58.58,6,1,0,1,0,0,0,0,0,1,1,0,17,9
WOYBUH.Rh.xyz,Rh,58.5,6,1,0,1,0,0,0,0,0,1,1,0,17,9
WOYCAO.Rh.xyz,Rh,58.44,6,1,0,1,0,0,0,0,0,1,1,0,17,9
WOYSEK.Ru.xyz,Ru,63.15,6,1,0,1,1,0,0,0,1,1,0,0,0,8
WOZMUV.Ir.xyz,Ir,69.58,6,1,0,0,1,0,0,0,1,0,1,0,17,9
WOZYIT.Rh.xyz,Rh,58.67,5,1,0,0,0,0,0,0,1,0,1,1,0,9
WOZYOZ.Rh.xyz,Rh,58.1,6,1,0,0,0,0,0,0,1,0,1,0,17,9
WUBJUA.Rh.xyz,Rh,56.82,8,2,1,0,0,0,0,0,1,1,0,0,0,9
WUBPUG.Co.xyz,Co,53.11,6,2,0,0,1,0,0,1,1,0,0,0,1,9
WUDSUM.Ru.xyz,Ru,64.09,6,1,0,1,1,0,0,0,1,0,1,0,17,8
WUDXIF.Ag.xyz,Ag,68.73,2,1,0,1,0,0,0,0,0,0,0,0,6,11
WUDXIF.Cu.xyz,Cu,75.48,2,1,0,1,0,0,0,0,0,0,0,0,6,11
WUDXOL.Ag.xyz,Ag,68.45,2,1,0,1,0,0,0,0,0,0,0,0,6,11
WUDXOL.Cu.xyz,Cu,76.25,2,1,0,1,0,0,0,0,0,0,0,0,6,11
WUGKAM.Ru.xyz,Ru,54.97,6,1,0,1,0,0,0,0,1,0,1,0,15,8
WUGKEQ.Ru.xyz,Ru,59.89,5,1,0,1,0,0,0,0,0,0,1,0,0,8
WUGKIU.Ru.xyz,Ru,58.89,4,1,0,1,0,0,0,0,1,0,0,1,0,8
WUGKOA.Ru.xyz,Ru,59.61,5,1,0,1,0,1,0,0,0,0,0,0,0,8
WUGKUG.Ru.xyz,Ru,57.64,5,1,0,1,0,0,0,0,1,0,1,0,0,8
WUHGAH.Ru.xyz,Ru,62.7,5,1,0,1,0,0,0,0,1,0,1,0,0,8
WUHKUG.Mo.xyz,Mo,60.05,9,1,0,1,0,0,0,1,1,0,0,0,0,6
WUHPEV.Ir.xyz,Ir,65.92,5,1,0,1,0,0,0,0,1,0,1,0,0,9
WUHPOF.Ir.xyz,Ir,62.95,5,1,0,1,0,0,0,0,1,0,1,0,0,9
WUHTUP.Ir.xyz,Ir,77.34,6,1,0,1,1,0,0,0,1,0,0,0,7,9
WUHVAX.Ir.xyz,Ir,74.96,6,1,0,1,1,0,0,0,1,0,0,0,0,9
WUHVEB.Ir.xyz,Ir,75.44,6,1,0,1,1,0,0,0,1,0,0,0,7,9
WUJSOL.Ir.xyz,Ir,76.73,6,2,0,0,1,0,0,0,1,0,1,0,17,9
WUJYIJ.Fe.xyz,Fe,57.66,9,1,0,1,0,0,0,1,0,0,0,0,0,8
WUKDUC.Fe.xyz,Fe,46.23,6,1,0,0,0,0,0,0,1,1,0,0,15,8
WULPAU.Ir.xyz,Ir,70.51,9,2,1,1,0,0,0,0,0,0,0,0,0,9
WUMPEC.Ni.xyz,Ni,51.78,4,1,0,1,0,0,0,1,0,0,0,0,0,10
WUMPUR.Fe.xyz,Fe,51.62,7,3,1,0,1,0,0,0,1,0,0,0,1,8
WUMQAY.Fe.xyz,Fe,51.54,6,2,0,1,1,0,0,0,1,0,0,0,1,8
WUMQEC.Fe.xyz,Fe,49.82,6,2,0,1,1,0,0,0,1,0,0,0,7,8
WUMQEC01.Fe.xyz,Fe,50.04,6,2,0,1,1,0,0,0,1,0,0,0,0,8
WUMQOM.Fe.xyz,Fe,52.52,6,1,0,1,1,1,0,0,1,0,0,0,8,8
WUMQUS.Fe.xyz,Fe,50.46,7,1,0,1,1,1,0,0,1,0,0,0,0,8
WUMRII.Ru.xyz,Ru,61.6,6,1,0,1,0,0,0,0,1,0,0,-1,0,8
WUPNEC.Ir.xyz,Ir,75.45,6,2,0,0,1,0,0,0,1,0,0,1,7,9
WUQTIM.Ir.xyz,Ir,58.69,5,1,0,1,0,0,0,0,1,0,1,0,0,9
WUQTOS.Ir.xyz,Ir,61.71,6,1,0,1,0,0,0,0,1,0,1,0,17,9
WURMON.W.xyz,W,63.23,8,4,0,0,0,0,0,0,1,0,0,0,0,6
WURMON01.W.xyz,W,63.94,8,4,0,0,0,0,0,0,1,0,0,0,0,6
WUSQAE.Ru.xyz,Ru,65.74,6,1,0,0,0,0,0,0,1,0,1,0,17,8
WUSWUC.Mo.xyz,Mo,61.51,10,2,0,1,0,0,0,1,1,0,0,0,0,6
WUWHEB.Zr.xyz,Zr,59.18,13,2,0,1,0,0,0,0,0,0,0,0,0,4
WUWHUU.Rh.xyz,Rh,60,8,1,0,1,0,0,0,0,1,0,0,1,0,9
WUWKAC.Pd.xyz,Pd,59.95,4,1,0,1,0,0,0,0,1,0,0,0,6,10
WUWLEH.Ir.xyz,Ir,67.72,6,1,1,0,0,0,0,0,1,0,0,0,0,9
WUWLIL.Ir.xyz,Ir,73.15,7,3,1,0,0,0,0,0,1,0,0,0,15,9
WUWLOR.Ir.xyz,Ir,73.01,7,4,1,0,0,0,0,0,1,0,0,0,1,9
WUXMAE.Ir.xyz,Ir,74.37,6,1,0,1,1,1,0,0,1,0,0,0,7,9
WUXRUE.Ru.xyz,Ru,64.6,7,2,0,1,1,0,0,0,1,0,0,0,0,8
WUXSAL.Ru.xyz,Ru,56.03,8,1,0,1,1,0,0,0,0,0,1,0,0,8
WUXSEP.Ru.xyz,Ru,57.47,8,1,0,1,1,0,0,0,0,0,1,0,0,8
WUZFIG.Ir.xyz,Ir,59.23,8,1,0,1,1,0,0,0,0,0,0,1,0,9
XABHIV.Fe.xyz,Fe,50.14,6,1,0,1,0,0,0,0,1,0,0,1,6,8
XACNUM.Ir.xyz,Ir,58.52,5,1,0,1,1,0,0,0,1,0,0,0,0,9
XACPEY.Ir.xyz,Ir,55.4,5,1,0,1,1,0,0,0,1,0,0,0,0,9
XACPIC.Ir.xyz,Ir,60.25,5,1,0,1,1,0,0,0,1,0,0,0,0,9
XACPUO.Ir.xyz,Ir,63.84,6,2,0,1,0,0,0,0,1,0,0,0,1,9
XACQAV.Ir.xyz,Ir,69.04,6,1,0,1,1,0,0,0,1,0,0,0,7,9
XACQEA.Mo.xyz,Mo,52.93,9,2,0,1,0,1,0,0,1,0,0,1,0,6
XACQIE.W.xyz,W,57.62,9,2,0,1,0,1,0,0,1,0,0,1,0,6
XADBIN.Mo.xyz,Mo,61.6,12,2,0,1,0,0,0,0,0,0,0,0,0,6
XADBOT.Mo.xyz,Mo,58.36,12,1,0,1,0,0,0,0,0,0,0,0,0,6
XAFGEQ.Ru.xyz,Ru,60.87,5,1,0,0,0,0,1,0,1,0,0,0,0,8
XAFGIU.Ru.xyz,Ru,61.66,5,1,0,0,0,0,0,0,1,0,1,0,0,8
XAFGOA.Ru.xyz,Ru,59.41,5,1,0,0,0,0,0,0,1,0,1,0,0,8
XAFKOI.Rh.xyz,Rh,59.27,6,1,0,0,1,1,0,0,1,0,0,0,8,9
XAFKUO.Rh.xyz,Rh,60.92,6,1,0,0,1,1,0,0,1,0,0,0,8,9
XAFZEK.Mo.xyz,Mo,56.35,10,2,0,1,0,0,0,1,1,0,0,0,0,6
XAGBEN.Mo.xyz,Mo,55.86,9,1,0,1,0,0,0,0,1,0,0,0,0,6
XAGSON.Ru.xyz,Ru,60.51,8,1,0,1,0,0,0,0,0,0,0,0,0,8
XAHMID.Ir.xyz,Ir,69.93,6,2,0,0,1,0,0,0,1,0,0,1,7,9
XAHMOJ.Ir.xyz,Ir,69.88,5,2,0,0,1,0,0,0,1,0,0,1,0,9
XAHMUP.Ir.xyz,Ir,72.06,6,2,0,0,1,0,0,0,1,0,0,1,7,9
XAHNEA.Ir.xyz,Ir,57.35,6,2,0,0,1,0,0,0,1,0,0,0,7,9
XAJNOL.Zr.xyz,Zr,59.61,12,1,0,1,0,0,0,0,0,1,0,0,0,4
XAJNUR.Zr.xyz,Zr,56.71,12,1,0,1,0,0,0,0,0,1,0,0,0,4
XAJPED.Zr.xyz,Zr,63.6,12,1,0,1,0,1,0,0,0,0,0,0,0,4
XALLAZ.Y.xyz,Y,72.73,6,1,0,1,1,1,0,0,0,0,0,0,0,3
XALNEH.Fe.xyz,Fe,47.44,6,1,0,0,1,0,0,1,1,0,0,0,15,8
XALNIL.Fe.xyz,Fe,46.81,6,1,0,0,1,0,0,1,1,0,0,0,15,8
XALNOR.Fe.xyz,Fe,43.91,5,1,0,0,0,0,0,1,1,0,0,0,0,8
XALVAL.Fe.xyz,Fe,50.13,6,1,0,0,1,0,0,1,1,0,0,0,15,8
XAMGEB.Ru.xyz,Ru,59.7,5,1,0,1,1,0,0,0,0,0,0,0,0,8
XAMGIF.Ru.xyz,Ru,60.52,6,1,0,1,0,0,0,0,0,0,0,0,6,8
XAMJEE.Os.xyz,Os,65.83,7,3,0,1,0,0,0,0,1,0,0,0,0,8
XAMQUZ.Ir.xyz,Ir,77.82,6,3,0,0,1,0,0,0,1,0,0,0,7,9
XAMTEM.Ir.xyz,Ir,69.13,5,1,0,0,1,0,0,1,1,0,0,0,0,9
XAMTOW.Ir.xyz,Ir,70.89,5,1,0,0,1,0,0,1,1,0,0,0,0,9
XAMTUC.Rh.xyz,Rh,63.1,5,1,0,0,1,0,0,1,1,0,0,0,0,9
XAMXOA.Rh.xyz,Rh,61.17,6,1,0,0,0,0,0,0,1,1,0,1,16,9
XANFOJ.Ru.xyz,Ru,54.41,5,1,0,1,1,0,0,0,1,0,0,0,0,8
XANLED.Ru.xyz,Ru,64.38,6,1,0,1,0,0,0,0,1,0,0,1,6,8
XANLIH.Os.xyz,Os,69.22,6,1,0,1,0,0,0,0,1,0,0,1,6,8
XANLON.Ru.xyz,Ru,66.9,6,1,0,1,0,0,0,0,1,0,0,0,6,8
XANLUT.Ru.xyz,Ru,65.34,6,1,0,1,0,0,0,0,1,0,0,0,6,8
XANROW.Rh.xyz,Rh,62.03,5,1,0,0,0,0,0,0,1,0,0,0,15,9
XANRUC.Rh.xyz,Rh,61.83,4,1,0,0,0,0,0,0,1,0,0,0,15,9
XAPQUB.Pt.xyz,Pt,75.36,4,1,0,0,0,1,0,0,1,0,0,1,8,10
XAQGIJ.Rh.xyz,Rh,63.04,6,1,1,1,0,1,0,0,0,0,0,0,0,9
XAQHUW.Rh.xyz,Rh,60.6,8,1,0,1,0,0,0,1,0,0,0,0,0,9
XARPOW.Pt.xyz,Pt,69.7,4,1,0,0,0,0,0,1,1,0,0,0,0,10
XARWIW.Os.xyz,Os,64.47,6,2,0,1,1,0,0,0,1,0,0,0,0,8
XASFUU.Mo.xyz,Mo,60.17,9,1,0,1,0,0,0,1,0,0,0,0,0,6
XATDAZ.Ru.xyz,Ru,63.1,6,1,0,1,1,0,0,0,1,1,0,0,0,8
XATDON.Ru.xyz,Ru,63.2,6,1,0,1,1,0,0,0,1,1,0,0,0,8
XATFED.Re.xyz,Re,57.39,6,1,0,1,1,1,0,0,1,0,0,0,0,7
XATVAP.Mo.xyz,Mo,55.5,9,1,0,1,0,0,0,0,1,0,0,0,0,6
XATVOF.W.xyz,W,63.94,10,1,0,1,1,0,0,0,0,0,0,0,0,6
XAVNOX.Ir.xyz,Ir,74.43,6,1,0,1,1,0,0,0,1,0,1,0,17,9
XAWJAG.Os.xyz,Os,70.08,6,1,0,1,1,0,0,0,1,0,0,0,7,8
XAWJEK.Os.xyz,Os,66.31,6,1,0,1,1,0,1,0,1,0,0,1,0,8
XAWKOW.W.xyz,W,59.82,9,1,0,1,0,0,0,0,0,0,0,0,0,6
XAWLUC.W.xyz,W,50.19,9,1,0,1,1,0,0,0,1,0,0,0,0,6
XAWYIF.Os.xyz,Os,66.59,8,3,0,1,1,1,0,0,1,0,0,0,6,8
XAWYOL.Os.xyz,Os,65.13,8,3,0,1,1,1,0,0,1,0,0,0,6,8
XAWYUR.Os.xyz,Os,65.48,8,3,0,1,1,1,0,0,1,0,0,0,6,8
XAXVAW.Fe.xyz,Fe,41.36,6,1,0,1,1,0,0,0,1,0,0,0,6,8
XAXYEC.Fe.xyz,Fe,50.82,6,2,0,1,1,0,0,0,1,0,0,0,1,8
XAXYIG.Fe.xyz,Fe,50.2,7,3,1,0,1,0,0,0,1,0,0,0,1,8
XAXZUU.Co.xyz,Co,46.12,5,1,0,0,0,0,0,0,1,0,0,0,15,9
XAYBAD.Co.xyz,Co,46.63,4,1,0,0,0,0,0,0,1,0,0,0,15,9
XAYBEH.Co.xyz,Co,43.05,4,1,0,0,0,0,0,0,1,0,0,0,15,9
XAZTUN.Re.xyz,Re,57.58,7,2,0,0,0,0,0,0,1,0,0,0,0,7
XEDRAB.Rh.xyz,Rh,58.2,8,1,0,1,0,0,0,0,1,0,0,0,0,9
XEDTIL.Ta.xyz,Ta,40.08,5,1,0,0,1,1,0,0,0,0,0,0,0,5
XEDXOT.Ru.xyz,Ru,62.95,6,1,0,1,1,0,0,0,1,0,0,1,0,8
XEDXUZ.Ru.xyz,Ru,62.26,6,1,0,1,1,0,0,0,1,0,0,1,7,8
XEDYIO.Mo.xyz,Mo,56.86,6,2,0,0,0,0,0,0,1,1,0,0,0,6
XEFSEJ.Ru.xyz,Ru,67.59,6,1,0,0,1,0,0,0,1,0,1,0,17,8
XEFSIN.Ru.xyz,Ru,61.46,7,2,0,1,1,0,0,0,1,0,0,1,0,8
XEFSOT.Ru.xyz,Ru,63.56,5,1,0,0,1,0,0,0,1,0,0,0,0,8
XEFWAJ.Ru.xyz,Ru,61.99,6,2,0,0,1,0,0,0,1,0,0,1,1,8
XEFWEN.Ru.xyz,Ru,64.14,6,1,0,1,1,1,0,0,1,0,0,1,8,8
XEHCEV.Fe.xyz,Fe,49.87,7,3,1,0,1,0,0,0,1,0,0,0,0,8
XEHCUI.Mn.xyz,Mn,53.48,6,1,0,1,0,0,0,0,1,0,0,0,6,7
XEHCUI.Tc.xyz,Tc,60.11,6,1,0,1,0,0,0,0,1,0,0,0,6,7
XEHDIY.Hf.xyz,Hf,65.87,13,1,0,1,1,0,0,0,0,0,0,0,0,4
XEKMOP.Rh.xyz,Rh,58.48,5,1,0,1,0,0,0,0,0,0,1,0,0,9
XEKMUV.Rh.xyz,Rh,59.32,5,2,0,1,0,0,0,0,0,0,1,0,0,9
XEKSUB.Pt.xyz,Pt,69.45,4,1,0,0,0,0,0,0,1,0,0,0,15,10
XEMDAV.Ir.xyz,Ir,74.73,6,1,0,1,1,0,0,0,0,0,0,0,7,9
XENBUP.Ru.xyz,Ru,59.52,6,1,0,0,1,0,0,0,0,0,1,0,0,8
XEPJUY.Rh.xyz,Rh,64.19,8,1,1,1,0,0,0,0,1,0,0,0,0,9
XEPKAF.Rh.xyz,Rh,63.24,8,1,1,1,0,0,0,0,1,0,0,0,0,9
XEPKEJ.Rh.xyz,Rh,62.53,8,1,0,1,0,0,0,1,1,0,0,0,0,9
XEPLOU.Zn.xyz,Zn,72.88,4,1,0,0,0,1,0,0,0,0,0,0,0,12
XEPLUA.Zn.xyz,Zn,73.6,4,1,0,0,0,1,0,0,0,0,0,0,0,12
XEPMAH.Zn.xyz,Zn,75.37,4,1,0,0,0,1,0,0,0,0,0,0,0,12
XEPMEL.Zn.xyz,Zn,74.74,4,1,0,0,0,1,0,0,0,0,0,0,0,12
XEQKIP.Ru.xyz,Ru,60.84,6,1,0,1,1,0,0,0,1,0,0,1,6,8
XEQLEL.Ru.xyz,Ru,62.2,6,1,0,1,1,0,0,0,1,0,1,0,17,8
XEQLIP.Ru.xyz,Ru,63.36,6,1,0,1,0,0,0,0,1,0,1,0,17,8
XEQWOH.Pt.xyz,Pt,71.43,4,1,1,0,0,0,0,0,1,0,0,0,5,10
XEQYOJ.Rh.xyz,Rh,53.27,8,1,1,1,0,0,0,0,1,0,0,0,0,9
XERGOS.Ru.xyz,Ru,60.77,6,1,0,1,0,0,0,0,1,0,0,0,6,8
